code;group;session;block;pos;pres_t;stim
IS1510;normal;0;0;12;407;MÖNCH
IS1510;normal;0;0;13;405;DAMPFER
IS1510;normal;0;0;14;405;LÄUFER
IS1510;normal;0;0;15;407;KAMEL
IS1510;normal;0;0;16;406;BRAUCH
IS1510;normal;0;0;17;405;KNOCHEN
IS1510;normal;0;0;18;405;ETIKETT
IS1510;normal;0;0;19;406;SCHICHT
IS1510;normal;0;0;20;407;LAPPEN
IS1510;normal;0;0;21;405;WEISUNG
IS1510;normal;0;0;22;405;BERATUNG
IS1510;normal;0;0;23;407;MISCHUNG
IS1510;normal;0;0;24;406;STOFF
IS1510;normal;0;0;25;405;FREQUENZ
IS1510;normal;0;0;26;405;HALTUNG
IS1510;normal;0;0;27;406;ROUTE
IS1510;normal;0;0;28;407;HÄLFTE
IS1510;normal;0;0;29;405;SPIEGEL
IS1510;normal;0;0;30;405;KOSMETIK
IS1510;normal;0;0;31;407;AKTIONÄR
IS1510;normal;0;0;32;406;AUSWEIS
IS1510;normal;0;0;33;405;AUSNAHME
IS1510;normal;0;0;34;405;JÜNGER
IS1510;normal;0;0;35;406;STIRN
IS1510;normal;0;0;36;407;FOSSIL
IS1510;normal;0;0;37;405;BÜGEL
IS1510;normal;0;0;38;405;ZEIGER
IS1510;normal;0;0;39;407;TOPF
IS1510;normal;0;0;40;406;DIENST
IS1510;normal;0;0;41;405;LÄUFER
IS1510;normal;0;0;42;405;HEMD
IS1510;normal;0;0;43;406;MEHL
IS1510;normal;0;0;44;407;GEMEINDE
IS1510;normal;0;0;45;405;ROUTE
IS1510;normal;0;0;46;405;RINDE
IS1510;normal;0;0;47;407;FAHRER
IS1510;normal;0;0;48;406;MÖNCH
IS1510;normal;0;0;49;405;SEIFE
IS1510;normal;0;0;50;405;AUSWEIS
IS1510;normal;0;0;51;406;REDE
IS1510;normal;0;0;52;407;GUSS
IS1510;normal;0;0;53;405;GNADE
IS1510;normal;0;0;54;405;UMSTAND
IS1510;normal;0;0;55;407;RINDE
IS1510;normal;0;0;56;406;WURZEL
IS1510;normal;0;0;57;405;PFLASTER
IS1510;normal;0;0;58;405;DEUTUNG
IS1510;normal;0;0;59;406;BLUSE
IS1510;normal;0;0;60;407;VORNAME
IS1510;normal;0;0;61;405;NETZ
IS1510;normal;0;0;62;405;GEMEINDE
IS1510;normal;0;0;63;407;LADEN
IS1510;normal;0;0;64;406;SCHICHT
IS1510;normal;0;0;65;405;FAHRER
IS1510;normal;0;0;66;405;TOPF
IS1510;normal;0;0;67;406;SEIFE
IS1510;normal;0;0;68;407;WADE
IS1510;normal;0;0;69;405;VORNAME
IS1510;normal;0;0;70;405;MEHL
IS1510;normal;0;0;71;407;STIRN
IS1510;normal;0;0;72;406;RAUM
IS1510;normal;0;0;73;405;SORTE
IS1510;normal;0;0;74;405;ELLBOGEN
IS1510;normal;0;0;75;406;VOLUMEN
IS1510;normal;0;0;76;407;SEIFE
IS1510;normal;0;0;77;405;MISCHUNG
IS1510;normal;0;0;78;405;AUSNAHME
IS1510;normal;0;0;79;407;MEHL
IS1510;normal;0;0;80;406;HALTUNG
IS1510;normal;0;0;81;405;ETAGE
IS1510;normal;0;0;82;405;ZIFFER
IS1510;normal;0;0;83;406;FAHRER
IS1510;normal;0;0;84;407;TOPF
IS1510;normal;0;0;85;405;SEIFE
IS1510;normal;0;0;86;405;AUSWEIS
IS1510;normal;0;0;87;407;REDE
IS1510;normal;0;0;88;406;NETZ
IS1510;normal;0;0;89;405;HALTUNG
IS1510;normal;0;0;90;405;LADEN
IS1510;normal;0;0;91;406;HÄLFTE
IS1510;normal;0;0;92;407;ZEIGER
IS1510;normal;0;0;93;405;VOLUMEN
IS1510;normal;0;0;94;405;DAMPFER
IS1510;normal;0;0;95;407;AUSWEIS
IS1510;normal;0;0;96;406;AUSNAHME
IS1510;normal;0;0;97;405;NETZ
IS1510;normal;0;0;98;405;STIRN
IS1510;normal;0;0;99;406;HINBLICK
IS1510;normal;0;0;100;407;RINDE
IS1510;normal;0;0;101;405;HOCHHAUS
IS1510;normal;0;0;102;405;MÖNCH
IS1510;normal;0;0;103;407;DAMPFER
IS1510;normal;0;0;104;406;GREMIUM
IS1510;normal;0;0;105;405;AUSNAHME
IS1510;normal;0;0;106;405;JÜNGER
IS1510;normal;0;0;107;406;GNADE
IS1510;normal;0;0;108;407;ETAGE
IS1510;normal;0;0;109;405;SCHICHT
IS1510;normal;0;0;110;405;DORF
IS1510;normal;0;0;111;407;FAHRZEUG
IS1510;normal;0;0;112;406;BERATUNG
IS1510;normal;0;0;113;405;WADE
IS1510;normal;0;0;114;405;﻿FERSE
IS1510;normal;0;0;115;406;GUSS
IS1510;normal;0;0;116;407;HALTUNG
IS1510;normal;0;0;117;405;ROUTE
IS1510;normal;0;0;118;405;SPRUCH
IS1510;normal;0;0;119;407;ZEIGER
IS1510;normal;0;0;120;406;ENTWURF
IS1510;normal;0;0;121;405;DAMPFER
IS1510;normal;0;0;122;405;BOTE
IS1510;normal;0;0;123;406;LÖFFEL
IS1510;normal;0;0;124;407;GESTIRN
IS1510;normal;0;0;125;405;KUPFER
IS1510;normal;0;0;126;405;FOSSIL
IS1510;normal;0;0;127;407;ZIFFER
IS1510;normal;0;0;128;406;ELLBOGEN
IS1510;normal;0;0;129;405;PFLASTER
IS1510;normal;0;0;130;405;SALZ
IS1510;normal;0;0;131;406;WADE
IS1510;normal;0;0;132;407;STOFF
IS1510;normal;0;0;133;405;NETZ
IS1510;normal;0;0;134;405;GNADE
IS1510;normal;0;0;135;407;FOSSIL
IS1510;normal;0;0;136;406;ZIFFER
IS1510;normal;0;0;137;405;ELLBOGEN
IS1510;normal;0;0;138;405;VOLUMEN
IS1510;normal;0;0;139;406;DIENST
IS1510;normal;0;0;140;407;KNABE
IS1510;normal;0;0;141;405;VORNAME
IS1510;normal;0;0;142;405;JÜNGER
IS1510;normal;0;0;143;407;STIRN
IS1510;normal;0;0;144;406;FOSSIL
IS1510;normal;0;0;145;405;HÄLFTE
IS1510;normal;0;0;146;405;ELLBOGEN
IS1510;normal;0;0;147;406;PFLASTER
IS1510;normal;0;0;148;407;DIENST
IS1510;normal;0;0;149;405;MISCHUNG
IS1510;normal;0;0;150;405;REDE
IS1510;normal;0;0;151;407;GUSS
IS1510;normal;0;0;152;406;SERIE
IS1510;normal;0;0;153;405;LADEN
IS1510;normal;0;0;154;405;HÄLFTE
IS1510;normal;0;0;155;406;SPIEGEL
IS1510;normal;0;0;156;407;VOLUMEN
IS1510;normal;0;0;157;405;DIENST
IS1510;normal;0;0;158;405;LÄUFER
IS1510;normal;0;0;159;407;STOFF
IS1510;normal;0;0;160;406;RICHTER
IS1510;normal;0;0;161;405;GEMEINDE
IS1510;normal;0;0;162;405;LADEN
IS1510;normal;0;0;163;406;FIGUR
IS1510;normal;0;0;164;407;ZEIGER
IS1510;normal;0;0;165;405;MÖNCH
IS1510;normal;0;0;166;405;KRUSTE
IS1510;normal;0;0;167;407;MISCHUNG
IS1510;normal;0;0;168;406;VORNAME
IS1510;normal;0;0;169;405;JÜNGER
IS1510;normal;0;0;170;405;GEMEINDE
IS1510;normal;0;0;171;406;ETAGE
IS1510;normal;0;0;172;407;ZIFFER
IS1510;normal;0;0;173;405;SPIEGEL
IS1510;normal;0;0;174;405;TOPF
IS1510;normal;0;0;175;407;BERATUNG
IS1510;normal;0;0;176;406;LÄUFER
IS1510;normal;0;0;177;405;REDE
IS1510;normal;0;0;178;405;GUSS
IS1510;normal;0;0;179;406;GNADE
IS1510;normal;0;0;180;407;ETAGE
IS1510;normal;0;0;181;405;SCHICHT
IS1510;normal;0;0;182;405;FAHRER
IS1510;normal;0;0;183;407;PFLASTER
IS1510;normal;0;0;184;406;BERATUNG
IS1510;normal;0;0;185;405;LATTE
IS1510;normal;0;0;186;405;TRIKOT
IS1510;normal;0;0;187;406;SCHUH
IS1510;normal;0;0;188;407;SENDUNG
IS1510;normal;0;0;189;405;STAMM
IS1510;normal;0;1;0;406;STAUB
IS1510;normal;0;1;1;406;ALLIANZ
IS1510;normal;0;1;2;405;PASSAGE
IS1510;normal;0;1;3;405;REZEPT
IS1510;normal;0;1;4;407;KASSETTE
IS1510;normal;0;1;5;405;FARM
IS1510;normal;0;1;6;405;ANLAGE
IS1510;normal;0;1;7;407;NUSS
IS1510;normal;0;1;8;406;BETRIEB
IS1510;normal;0;1;9;406;ZEUG
IS1510;normal;0;1;10;405;FORMAT
IS1510;normal;0;1;11;405;ESEL
IS1510;normal;0;1;12;407;HÄNDLER
IS1510;normal;0;1;13;405;SZENE
IS1510;normal;0;1;14;405;MATERIE
IS1510;normal;0;1;15;407;AKTIE
IS1510;normal;0;1;16;406;MAGEN
IS1510;normal;0;1;17;406;SCHRIFT
IS1510;normal;0;1;18;405;RELIGION
IS1510;normal;0;1;19;405;LEUCHTE
IS1510;normal;0;1;20;407;PARKETT
IS1510;normal;0;1;21;405;STANGE
IS1510;normal;0;1;22;405;TEXT
IS1510;normal;0;1;23;407;SATZ
IS1510;normal;0;1;24;406;KAMMER
IS1510;normal;0;1;25;406;ANHANG
IS1510;normal;0;1;26;406;BEIN
IS1510;normal;0;1;27;405;KARTE
IS1510;normal;0;1;28;406;KASSE
IS1510;normal;0;1;29;405;ZELT
IS1510;normal;0;1;30;405;WEISE
IS1510;normal;0;1;31;407;EINGABE
IS1510;normal;0;1;32;406;KORB
IS1510;normal;0;1;33;406;ANLAGE
IS1510;normal;0;1;34;406;ANHANG
IS1510;normal;0;1;35;405;PALETTE
IS1510;normal;0;1;36;406;KETTE
IS1510;normal;0;1;37;405;THEMA
IS1510;normal;0;1;38;405;RAST
IS1510;normal;0;1;39;407;TABELLE
IS1510;normal;0;1;40;406;SZENE
IS1510;normal;0;1;41;406;HÜGEL
IS1510;normal;0;1;42;406;ANLAGE
IS1510;normal;0;1;43;405;VERLAUF
IS1510;normal;0;1;44;406;PALETTE
IS1510;normal;0;1;45;405;ZEUG
IS1510;normal;0;1;46;405;FISCH
IS1510;normal;0;1;47;407;ZELT
IS1510;normal;0;1;48;406;SATTEL
IS1510;normal;0;1;49;406;HÜTER
IS1510;normal;0;1;50;406;HUHN
IS1510;normal;0;1;51;405;SPEKTRUM
IS1510;normal;0;1;52;406;VERLAUF
IS1510;normal;0;1;53;405;TRAINER
IS1510;normal;0;1;54;405;KORN
IS1510;normal;0;1;55;405;KASSE
IS1510;normal;0;1;56;406;ZELT
IS1510;normal;0;1;57;406;TABELLE
IS1510;normal;0;1;58;406;LEDER
IS1510;normal;0;1;59;405;HUHN
IS1510;normal;0;1;60;406;SPEKTRUM
IS1510;normal;0;1;61;407;VERLAUF
IS1510;normal;0;1;62;405;TRAINER
IS1510;normal;0;1;63;405;RELIGION
IS1510;normal;0;1;64;406;BAUWERK
IS1510;normal;0;1;65;406;WERBER
IS1510;normal;0;1;66;406;TABELLE
IS1510;normal;0;1;67;405;LEDER
IS1510;normal;0;1;68;406;FARM
IS1510;normal;0;1;69;407;BLATT
IS1510;normal;0;1;70;405;MAGEN
IS1510;normal;0;1;71;405;PALETTE
IS1510;normal;0;1;72;406;ZEUG
IS1510;normal;0;1;73;406;MATERIAL
IS1510;normal;0;1;74;406;RAST
IS1510;normal;0;1;75;405;OBJEKT
IS1510;normal;0;1;76;406;EINWAND
IS1510;normal;0;1;77;407;SATZ
IS1510;normal;0;1;78;405;VERB
IS1510;normal;0;1;79;405;AKZENT
IS1510;normal;0;1;80;406;MANTEL
IS1510;normal;0;1;81;406;KETTE
IS1510;normal;0;1;82;406;MATERIAL
IS1510;normal;0;1;83;405;RAST
IS1510;normal;0;1;84;406;AMPEL
IS1510;normal;0;1;85;407;HÜTER
IS1510;normal;0;1;86;405;FARM
IS1510;normal;0;1;87;405;KONGRESS
IS1510;normal;0;1;88;407;AKZENT
IS1510;normal;0;1;89;406;QUADRAT
IS1510;normal;0;1;90;405;KETTE
IS1510;normal;0;1;91;405;TANK
IS1510;normal;0;1;92;406;PARKETT
IS1510;normal;0;1;93;407;AMPEL
IS1510;normal;0;1;94;405;LEDER
IS1510;normal;0;1;95;405;BÖRSE
IS1510;normal;0;1;96;407;BLATT
IS1510;normal;0;1;97;406;MAGEN
IS1510;normal;0;1;98;405;PALETTE
IS1510;normal;0;1;99;405;RELIGION
IS1510;normal;0;1;100;406;LEUCHTE
IS1510;normal;0;1;101;407;PARKETT
IS1510;normal;0;1;102;405;EBBE
IS1510;normal;0;1;103;405;SZENE
IS1510;normal;0;1;104;407;SATZ
IS1510;normal;0;1;105;406;VERB
IS1510;normal;0;1;106;405;PREDIGT
IS1510;normal;0;1;107;405;BETRIEB
IS1510;normal;0;1;108;406;KETTE
IS1510;normal;0;1;109;407;LEUCHTE
IS1510;normal;0;1;110;405;ESEL
IS1510;normal;0;1;111;405;WEISE
IS1510;normal;0;1;112;407;TEXT
IS1510;normal;0;1;113;406;MATERIE
IS1510;normal;0;1;114;405;BLATT
IS1510;normal;0;1;115;405;MAGEN
IS1510;normal;0;1;116;406;BETRIEB
IS1510;normal;0;1;117;407;KARTE
IS1510;normal;0;1;118;405;BAUWERK
IS1510;normal;0;1;119;405;TECHNIK
IS1510;normal;0;1;120;407;EBBE
IS1510;normal;0;1;121;406;LEDER
IS1510;normal;0;1;122;405;FARM
IS1510;normal;0;1;123;406;SPEKTRUM
IS1510;normal;0;1;124;406;SENDER
IS1510;normal;0;1;125;406;TRAINER
IS1510;normal;0;1;126;405;KARTE
IS1510;normal;0;1;127;405;BAUWERK
IS1510;normal;0;1;128;407;ZELT
IS1510;normal;0;1;129;406;AMPEL
IS1510;normal;0;1;130;405;HÜTER
IS1510;normal;0;1;131;406;HUHN
IS1510;normal;0;1;132;406;VERB
IS1510;normal;0;1;133;406;AKZENT
IS1510;normal;0;1;134;405;QUADRAT
IS1510;normal;0;1;135;405;TROMPETE
IS1510;normal;0;1;136;407;MATERIAL
IS1510;normal;0;1;137;406;PARKETT
IS1510;normal;0;1;138;405;TABELLE
IS1510;normal;0;1;139;406;SZENE
IS1510;normal;0;1;140;406;MATERIE
IS1510;normal;0;1;141;406;BLATT
IS1510;normal;0;1;142;405;ANHANG
IS1510;normal;0;1;143;405;QUADRAT
IS1510;normal;0;1;144;407;RELIGION
IS1510;normal;0;1;145;406;LEUCHTE
IS1510;normal;0;1;146;405;REITER
IS1510;normal;0;1;147;406;AMPEL
IS1510;normal;0;1;148;406;TEXT
IS1510;normal;0;1;149;406;HUHN
IS1510;normal;0;1;150;407;ANLAGE
IS1510;normal;0;1;151;405;VERLAUF
IS1510;normal;0;1;152;405;VIEH
IS1510;normal;0;1;153;406;KARTE
IS1510;normal;0;1;154;405;BAUWERK
IS1510;normal;0;1;155;406;ESEL
IS1510;normal;0;1;156;406;WEISE
IS1510;normal;0;1;157;406;HÜTER
IS1510;normal;0;1;158;407;BEGRIFF
IS1510;normal;0;1;159;405;SPEKTRUM
IS1510;normal;0;1;160;405;ANHANG
IS1510;normal;0;1;161;407;QUADRAT
IS1510;normal;0;1;162;405;ZEUG
IS1510;normal;0;1;163;405;KASSE
IS1510;normal;0;1;164;406;ESEL
IS1510;normal;0;1;165;406;WEISE
IS1510;normal;0;1;166;407;TEXT
IS1510;normal;0;1;167;405;MATERIE
IS1510;normal;0;1;168;405;VERB
IS1510;normal;0;1;169;407;BAUER
IS1510;normal;0;1;170;405;BETRIEB
IS1510;normal;0;1;171;405;EIMER
IS1510;normal;0;1;172;407;KASSE
IS1510;normal;0;1;173;406;DRAHT
IS1510;normal;0;1;174;406;EBBE
IS1510;normal;0;1;175;405;BUND
IS1510;normal;0;1;176;405;SATZ
IS1510;normal;0;1;177;407;TAKT
IS1510;normal;0;1;178;405;AKZENT
IS1510;normal;0;1;179;405;TRAINER
IS1510;normal;0;1;180;407;KIES
IS1510;normal;0;1;181;406;MATERIAL
IS1510;normal;0;1;182;406;RAST
IS1510;normal;0;1;183;406;EBBE
IS1510;normal;0;1;184;405;LAGE
IS1510;normal;0;1;185;406;SCHRANK
IS1510;normal;0;1;186;405;REZEPT
IS1510;normal;0;1;187;405;SEGEL
IS1510;normal;0;1;188;407;TARIF
IS1510;normal;0;1;189;406;SAMMLER
IS1510;normal;0;2;0;405;SCHALTER
IS1510;normal;0;2;1;406;TELLER
IS1510;normal;0;2;2;406;SPIRALE
IS1510;normal;0;2;3;406;SCHRANK
IS1510;normal;0;2;4;407;PASSAGE
IS1510;normal;0;2;5;405;REST
IS1510;normal;0;2;6;405;KLAMMER
IS1510;normal;0;2;7;407;LAUFBAHN
IS1510;normal;0;2;8;405;HERD
IS1510;normal;0;2;9;405;UNSINN
IS1510;normal;0;2;10;406;BERG
IS1510;normal;0;2;11;406;KRIPPE
IS1510;normal;0;2;12;407;INDEX
IS1510;normal;0;2;13;405;PULLOVER
IS1510;normal;0;2;14;405;REST
IS1510;normal;0;2;15;407;WIRT
IS1510;normal;0;2;16;405;LAUFBAHN
IS1510;normal;0;2;17;405;SIEDLUNG
IS1510;normal;0;2;18;406;KOFFER
IS1510;normal;0;2;19;406;STEMPEL
IS1510;normal;0;2;20;407;WAPPEN
IS1510;normal;0;2;21;405;MERKMAL
IS1510;normal;0;2;22;405;TINTE
IS1510;normal;0;2;23;407;KARTON
IS1510;normal;0;2;24;405;FUNKTION
IS1510;normal;0;2;25;405;SUPPE
IS1510;normal;0;2;26;407;FLASCHE
IS1510;normal;0;2;27;406;KASTEN
IS1510;normal;0;2;28;406;BERG
IS1510;normal;0;2;29;405;MITTWOCH
IS1510;normal;0;2;30;405;KLOSTER
IS1510;normal;0;2;31;407;BAHN
IS1510;normal;0;2;32;405;REST
IS1510;normal;0;2;33;405;FUNKTION
IS1510;normal;0;2;34;407;LAUFBAHN
IS1510;normal;0;2;35;406;FINGER
IS1510;normal;0;2;36;406;QUITTUNG
IS1510;normal;0;2;37;405;SEITE
IS1510;normal;0;2;38;405;MITTWOCH
IS1510;normal;0;2;39;405;INDEX
IS1510;normal;0;2;40;405;PULLOVER
IS1510;normal;0;2;41;405;FÜRST
IS1510;normal;0;2;42;407;WIRT
IS1510;normal;0;2;43;406;ENTE
IS1510;normal;0;2;44;406;WURF
IS1510;normal;0;2;45;407;RATION
IS1510;normal;0;2;46;405;SEITE
IS1510;normal;0;2;47;405;WAPPEN
IS1510;normal;0;2;48;405;HÜRDE
IS1510;normal;0;2;49;405;KRAWATTE
IS1510;normal;0;2;50;407;KARTON
IS1510;normal;0;2;51;406;FAHRT
IS1510;normal;0;2;52;406;ONKEL
IS1510;normal;0;2;53;407;WURF
IS1510;normal;0;2;54;405;RATION
IS1510;normal;0;2;55;405;SCHÜRZE
IS1510;normal;0;2;56;407;KURIER
IS1510;normal;0;2;57;405;KITTEL
IS1510;normal;0;2;58;405;TINTE
IS1510;normal;0;2;59;406;BEISPIEL
IS1510;normal;0;2;60;406;FUNKTION
IS1510;normal;0;2;61;407;KANDIDAT
IS1510;normal;0;2;62;405;SIEDLUNG
IS1510;normal;0;2;63;405;RATION
IS1510;normal;0;2;64;407;DIENER
IS1510;normal;0;2;65;405;WAPPEN
IS1510;normal;0;2;66;405;HÜRDE
IS1510;normal;0;2;67;406;GEMISCH
IS1510;normal;0;2;68;406;PRODUKT
IS1510;normal;0;2;69;407;WIRT
IS1510;normal;0;2;70;405;SUPPE
IS1510;normal;0;2;71;405;FINGER
IS1510;normal;0;2;72;421;NUTZEN
IS1510;normal;0;2;73;407;SCHÜRZE
IS1510;normal;0;2;74;405;WAPPEN
IS1510;normal;0;2;75;405;BAND
IS1510;normal;0;2;76;407;BAHN
IS1510;normal;0;2;77;406;NONNE
IS1510;normal;0;2;78;406;FUNKTION
IS1510;normal;0;2;79;405;VISUM
IS1510;normal;0;2;80;405;MODELL
IS1510;normal;0;2;81;407;UNSINN
IS1510;normal;0;2;82;405;DIENER
IS1510;normal;0;2;83;405;MITTWOCH
IS1510;normal;0;2;84;407;HÜRDE
IS1510;normal;0;2;85;406;TINTE
IS1510;normal;0;2;86;406;NONNE
IS1510;normal;0;2;87;406;FAHNE
IS1510;normal;0;2;88;405;VISUM
IS1510;normal;0;2;89;406;SIEDLUNG
IS1510;normal;0;2;90;405;TAGUNG
IS1510;normal;0;2;91;405;BERG
IS1510;normal;0;2;92;407;BOHRER
IS1510;normal;0;2;93;406;INDEX
IS1510;normal;0;2;94;406;KRAWATTE
IS1510;normal;0;2;95;406;STELLE
IS1510;normal;0;2;96;405;HAUBE
IS1510;normal;0;2;97;406;KANDIDAT
IS1510;normal;0;2;98;405;LUPE
IS1510;normal;0;2;99;405;KOFFER
IS1510;normal;0;2;100;407;DIENER
IS1510;normal;0;2;101;406;THEORIE
IS1510;normal;0;2;102;406;KITTEL
IS1510;normal;0;2;103;406;TINTE
IS1510;normal;0;2;104;405;NONNE
IS1510;normal;0;2;105;406;FAHRT
IS1510;normal;0;2;106;407;KANDIDAT
IS1510;normal;0;2;107;405;WURF
IS1510;normal;0;2;108;405;KASTEN
IS1510;normal;0;2;109;406;ZAUN
IS1510;normal;0;2;110;406;ZWILLING
IS1510;normal;0;2;111;406;MERKMAL
IS1510;normal;0;2;112;405;SPALTE
IS1510;normal;0;2;113;406;SEMINAR
IS1510;normal;0;2;114;407;HAFER
IS1510;normal;0;2;115;405;SUPPE
IS1510;normal;0;2;116;405;LUPE
IS1510;normal;0;2;117;406;UNSINN
IS1510;normal;0;2;118;406;ANHÄNGER
IS1510;normal;0;2;119;405;KURIER
IS1510;normal;0;2;120;405;HÜRDE
IS1510;normal;0;2;121;406;BESEN
IS1510;normal;0;2;122;407;SEMINAR
IS1510;normal;0;2;123;405;FAHRT
IS1510;normal;0;2;124;405;KANDIDAT
IS1510;normal;0;2;125;407;LUPE
IS1510;normal;0;2;126;406;KOFFER
IS1510;normal;0;2;127;405;SEITE
IS1510;normal;0;2;128;405;THEORIE
IS1510;normal;0;2;129;406;KITTEL
IS1510;normal;0;2;130;407;PFEIFE
IS1510;normal;0;2;131;405;KARTON
IS1510;normal;0;2;132;405;KLAMMER
IS1510;normal;0;2;133;407;SUPPE
IS1510;normal;0;2;134;406;SIEDLUNG
IS1510;normal;0;2;135;405;UNSINN
IS1510;normal;0;2;136;406;SEITE
IS1510;normal;0;2;137;406;MITTWOCH
IS1510;normal;0;2;138;406;INDEX
IS1510;normal;0;2;139;405;KRAWATTE
IS1510;normal;0;2;140;405;SEMINAR
IS1510;normal;0;2;141;407;RENTE
IS1510;normal;0;2;142;406;VISUM
IS1510;normal;0;2;143;405;LUPE
IS1510;normal;0;2;144;406;RATION
IS1510;normal;0;2;145;406;SCHÜRZE
IS1510;normal;0;2;146;406;THEORIE
IS1510;normal;0;2;147;405;MERKMAL
IS1510;normal;0;2;148;405;PULLOVER
IS1510;normal;0;2;149;407;REST
IS1510;normal;0;2;150;406;FAHRT
IS1510;normal;0;2;151;405;VISUM
IS1510;normal;0;2;152;406;LEGENDE
IS1510;normal;0;2;153;406;KOFFER
IS1510;normal;0;2;154;406;SCHÜRZE
IS1510;normal;0;2;155;407;KURIER
IS1510;normal;0;2;156;405;LEITUNG
IS1510;normal;0;2;157;405;KRAWATTE
IS1510;normal;0;2;158;406;KARTON
IS1510;normal;0;2;159;405;KLAMMER
IS1510;normal;0;2;160;406;LAUFBAHN
IS1510;normal;0;2;161;406;FINGER
IS1510;normal;0;2;162;406;KASTEN
IS1510;normal;0;2;163;407;DIENER
IS1510;normal;0;2;164;405;THEORIE
IS1510;normal;0;2;165;405;METER
IS1510;normal;0;2;166;406;BAHN
IS1510;normal;0;2;167;405;SEMINAR
IS1510;normal;0;2;168;406;WIRT
IS1510;normal;0;2;169;406;PFEIL
IS1510;normal;0;2;170;406;WURF
IS1510;normal;0;2;171;407;PILZ
IS1510;normal;0;2;172;405;BERG
IS1510;normal;0;2;173;405;SCHEIBE
IS1510;normal;0;2;174;407;KITTEL
IS1510;normal;0;2;175;405;PULLOVER
IS1510;normal;0;2;176;405;NONNE
IS1510;normal;0;2;177;406;KLAMMER
IS1510;normal;0;2;178;406;AUSSCHAU
IS1510;normal;0;2;179;407;FINGER
IS1510;normal;0;2;180;405;KASTEN
IS1510;normal;0;2;181;405;MOTORRAD
IS1510;normal;0;2;182;407;KURIER
IS1510;normal;0;2;183;405;MERKMAL
IS1510;normal;0;2;184;405;BAHN
IS1510;normal;0;2;185;406;ZAHL
IS1510;normal;0;2;186;406;DICHTER
IS1510;normal;0;2;187;407;SENDUNG
IS1510;normal;0;2;188;405;VORSTAND
IS1510;normal;0;2;189;405;SIEGEL
IS1510;normal;0;3;0;406;SYMBOL
IS1510;normal;0;3;1;421;ZAHL
IS1510;normal;0;3;2;406;ZIMMER
IS1510;normal;0;3;3;406;URHEBER
IS1510;normal;0;3;4;406;STAUB
IS1510;normal;0;3;5;406;HANDWERK
IS1510;normal;0;3;6;406;SCHINKEN
IS1510;normal;0;3;7;406;SYSTEM
IS1510;normal;0;3;8;406;KREIS
IS1510;normal;0;3;9;406;NAGEL
IS1510;normal;0;3;10;406;KRANZ
IS1510;normal;0;3;11;406;FISCHER
IS1510;normal;0;3;12;421;AUTOMAT
IS1510;normal;0;3;13;406;GONDEL
IS1510;normal;0;3;14;406;BUDE
IS1510;normal;0;3;15;406;SCHINKEN
IS1510;normal;0;3;16;406;SCHAF
IS1510;normal;0;3;17;421;PELZ
IS1510;normal;0;3;18;421;WAAGE
IS1510;normal;0;3;19;406;KELLER
IS1510;normal;0;3;20;406;FLÄCHE
IS1510;normal;0;3;21;406;GEBIET
IS1510;normal;0;3;22;406;ANKER
IS1510;normal;0;3;23;406;TUCH
IS1510;normal;0;3;24;406;SCHINKEN
IS1510;normal;0;3;25;422;SYSTEM
IS1510;normal;0;3;26;406;KREIS
IS1510;normal;0;3;27;406;WAAGE
IS1510;normal;0;3;28;406;KRANZ
IS1510;normal;0;3;29;406;LEHNE
IS1510;normal;0;3;30;406;ANBAU
IS1510;normal;0;3;31;406;TRANSIT
IS1510;normal;0;3;32;406;TUCH
IS1510;normal;0;3;33;406;RUDER
IS1510;normal;0;3;34;406;EXEMPLAR
IS1510;normal;0;3;35;406;GLAS
IS1510;normal;0;3;36;407;WÄHRUNG
IS1510;normal;0;3;37;407;RUDEL
IS1510;normal;0;3;38;407;FLÄCHE
IS1510;normal;0;3;39;407;GANG
IS1510;normal;0;3;40;407;GONDEL
IS1510;normal;0;3;41;407;TUCH
IS1510;normal;0;3;42;422;RUDER
IS1510;normal;0;3;43;407;SCHAF
IS1510;normal;0;3;44;407;SOHLE
IS1510;normal;0;3;45;422;NAGEL
IS1510;normal;0;3;46;407;BETRAG
IS1510;normal;0;3;47;407;HAMMEL
IS1510;normal;0;3;48;407;AUTOMAT
IS1510;normal;0;3;49;407;KUPPE
IS1510;normal;0;3;50;405;BUDE
IS1510;normal;0;3;51;421;MITTE
IS1510;normal;0;3;52;405;SCHAF
IS1510;normal;0;3;53;405;TISCH
IS1510;normal;0;3;54;405;VORTAG
IS1510;normal;0;3;55;405;KELLER
IS1510;normal;0;3;56;405;DACH
IS1510;normal;0;3;57;405;KERAMIK
IS1510;normal;0;3;58;421;KUPPE
IS1510;normal;0;3;59;405;VERSION
IS1510;normal;0;3;60;405;BRILLE
IS1510;normal;0;3;61;405;TEICH
IS1510;normal;0;3;62;405;SCHATTEN
IS1510;normal;0;3;63;405;DOZENT
IS1510;normal;0;3;64;405;KLINKE
IS1510;normal;0;3;65;421;HAMMEL
IS1510;normal;0;3;66;405;GEBIET
IS1510;normal;0;3;67;405;KONZERN
IS1510;normal;0;3;68;405;KAPSEL
IS1510;normal;0;3;69;405;RUDER
IS1510;normal;0;3;70;405;UMFRAGE
IS1510;normal;0;3;71;421;DATUM
IS1510;normal;0;3;72;405;DOZENT
IS1510;normal;0;3;73;405;KRANZ
